page,section,report_name,report_folder,priority_domain,capture_method,schema_source_status,filters_count,headers_count,hscroll_count,vscroll_count,exports_count,notes_count,screenshot_required_rule,schema_template_path,next_action
p2_reports,07_sales,Bill Item Detail Report,p2_reports/07_sales/06_bill_item_detail_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Settlement Report,p2_reports/07_sales/07_settlement_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,TTR Settlement Report,p2_reports/07_sales/08_ttr_settlement_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Payments Breakup Report,p2_reports/07_sales/09_payments_breakup_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,BTC Settlement Report,p2_reports/07_sales/10_btc_settlement_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Online Other Payment Detail Report,p2_reports/07_sales/11_online_other_payment_detail_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Online Other Payment Consolidated Report,p2_reports/07_sales/12_online_other_payment_consolidated,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Coupon Report,p2_reports/07_sales/13_coupon_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Instance Wise Report,p2_reports/07_sales/14_instance_wise_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Delivery Report,p2_reports/07_sales/15_delivery_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Daily Sales Report,p2_reports/07_sales/16_daily_sales_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Daily Sales Summary Report,p2_reports/07_sales/17_daily_sales_summary_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Day Wise Sales Report,p2_reports/07_sales/18_day_wise_sales_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Daily Sales Report Detailed,p2_reports/07_sales/19_daily_sales_report_detailed,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Day Closing Report,p2_reports/07_sales/20_day_closing_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Week Cost Report,p2_reports/07_sales/21_week_cost_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,MTAX Log Report,p2_reports/07_sales/22_mtax_log_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,hourly_sales_summary,p2_reports/07_sales/23_hourly_sales_summary,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Source Analysis Summary,p2_reports/07_sales/24_source_wise_analysis_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Bill No Wise Report,p2_reports/07_sales/25_bill_no_wise_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Bill Status Sales Report,p2_reports/07_sales/26_bill_status_sales_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Advance Booking Report,p2_reports/07_sales/27_advance_booking_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Advance Booking Session Consolidated,p2_reports/07_sales/28_advance_booking_session_consolidat,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Day Check Close Report,p2_reports/07_sales/29_day_check_close_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Enterprise Settlement Report,p2_reports/07_sales/30_enterprise_settlement_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Online Orders Report,p2_reports/07_sales/31_online_orders_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Daily Sales Breakup,p2_reports/07_sales/32_daily_sales_breakup,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Gross/Net Margin Report,p2_reports/07_sales/33_food_sold_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Bill Wise Sales GST BillWise,p2_reports/07_sales/34_bill_wise_sales_gst_billwise,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,WTD SOS Comparison,p2_reports/07_sales/35_wtd_sos_comparison,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Gross Sale Wastage Report,p2_reports/07_sales/36_gross_sale_wastage_report,inventory_consumption,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,DSH Item Wise Report,p2_reports/07_sales/37_dsh_item_wise_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Daily Sales Revenue,p2_reports/07_sales/38_daily_sales_reversal,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Day Wise Revenue Report,p2_reports/07_sales/39_day_wise_revenue_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,Online Order Payment Details Report,p2_reports/07_sales/40_online_order_payment_details_repor,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,07_sales,msr_card_reload_report,p2_reports/07_sales/41_msr_card_reload_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,08_gst,Item Wise GST Report,p2_reports/08_gst/01_item_wise_gst_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,08_gst,GST Wise Report,p2_reports/08_gst/02_gst_wise_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,08_gst,Non GST Wise Report,p2_reports/08_gst/03_non_gst_wise_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,08_gst,Instance Wise GST Report,p2_reports/08_gst/04_instance_wise_gst_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,08_gst,GSTR_report,p2_reports/08_gst/05_gstr_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,08_gst,tab_wise_gst_report,p2_reports/08_gst/06_tab_wise_gst_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,08_gst,hsn_report,p2_reports/08_gst/07_hsn_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,08_gst,item_per_bill_count_report,p2_reports/08_gst/08_item_per_bill_count_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,09_staff_perf,Tab User Waiter Cashier Breakdown Report,p2_reports/09_staff_perf/01_tab_user_waiter_cashier_breakdown,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,09_staff_perf,Server Report Card,p2_reports/09_staff_perf/02_server_report_card,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,09_staff_perf,Compare Servers,p2_reports/09_staff_perf/03_compare_servers,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,09_staff_perf,Delivery Rider Tracking Report,p2_reports/09_staff_perf/04_delivery_rider_tracking_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,09_staff_perf,Employee Performance By Category,p2_reports/09_staff_perf/05_employee_performance_by_category,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,10_cash_mgmt,Day Report,p2_reports/10_cash_mgmt/01_day_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,10_cash_mgmt,Shift Report,p2_reports/10_cash_mgmt/02_shift_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,10_cash_mgmt,Envelope Report,p2_reports/10_cash_mgmt/03_envelope_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,10_cash_mgmt,Cash In Cash Out Report,p2_reports/10_cash_mgmt/04_cash_in_cash_out_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,10_cash_mgmt,Multi Currency Detail Report,p2_reports/10_cash_mgmt/05_multi_currency_detail_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,11_banquet,Banquet Function List Report,p2_reports/11_banquet/01_banquet_function_list_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,11_banquet,Banquet Sales Register,p2_reports/11_banquet/02_banquet_sales_register,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,11_banquet,Day Wise Sales Register,p2_reports/11_banquet/03_day_wise_sales_register,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,12_bir,CashierWise X Report,p2_reports/12_bir/01_cashierwise_x_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,12_bir,Z Report,p2_reports/12_bir/02_z_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,12_bir,Audit Log Report,p2_reports/12_bir/03_audit_log_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,12_bir,NAAC Sales Report,p2_reports/12_bir/04_naac_sales_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,12_bir,PWD Sales Report,p2_reports/12_bir/05_pwd_sales_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,12_bir,BIR Sales Summary Report,p2_reports/12_bir/06_bir_sales_summary_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,12_bir,Solo Parent Sales Report,p2_reports/12_bir/07_solo_parent_sales_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,12_bir,Senior Citizen Sales Report,p2_reports/12_bir/08_senior_citizen_sales_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p2_reports,12_bir,20 E Journal Report,p2_reports/12_bir/09_20_e_journal_report,sales_revenue,csv_header_text_first_optional_screenshots,schema_text_template_ready,0,0,0,0,0,0,"not required when exact CSV headers are pasted; take screenshots only for no-export reports, unique filters, grouped/pivot layouts, or confusing totals",,paste CSV headers; screenshots only for no-export or confusing grouped reports
p4_stock_admin,01_enterprise_reports,Enterprise Entry,p4_stock_admin/01_enterprise_reports/01_enterprise_entry,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,ERP Vendor Price,p4_stock_admin/01_enterprise_reports/02_erp_vendor_price,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Stock Return,p4_stock_admin/01_enterprise_reports/03_enterprise_stock_return,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Consumption,p4_stock_admin/01_enterprise_reports/04_enterprise_consumption,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Stock Re-Order,p4_stock_admin/01_enterprise_reports/05_enterprise_stock_re_order,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Purchase Order,p4_stock_admin/01_enterprise_reports/06_enterprise_purchase_order,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Consolidated Indent,p4_stock_admin/01_enterprise_reports/07_enterprise_consolidated_indent,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Variance,p4_stock_admin/01_enterprise_reports/08_enterprise_variance,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise categorywise cogs,p4_stock_admin/01_enterprise_reports/09_enterprise_categorywise_cogs,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Bill Passing,p4_stock_admin/01_enterprise_reports/10_enterprise_bill_passing,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Credit Note Report,p4_stock_admin/01_enterprise_reports/11_enterprise_credit_note_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
p4_stock_admin,01_enterprise_reports,Enterprise Wastage Report,p4_stock_admin/01_enterprise_reports/12_enterprise_wastage_report,vendor_procurement,csv_header_text_first_priority_screenshots_for_grain_filters,schema_text_template_ready,0,0,0,0,0,0,"CSV headers are enough for plain tables; screenshots required for high-value lifecycle filters, grouped stock movement/consumption layouts, no-export reports, or grain ambiguity",,paste CSV headers first; add screenshots only for high-value filters or grouped stock/procurement grain
